# Heatmap data
#
# Values given are log2 reads per million
#
# 525 genes shown
#
"name","gene","product","cluster hierarchy","WT.t0.rep1","WT.t0.rep2","WT.t5.rep1","WT.t5.rep2","WT.t10.rep1","WT.t10.rep2","WT.t20.rep1","WT.t20.rep2","RNA1.1.t0.rep1","RNA1.1.t0.rep2","RNA1.1.t5.rep1","RNA1.1.t5.rep2","RNA1.1.t10.rep1","RNA1.1.t10.rep2","RNA1.1.t20.rep1","RNA1.1.t20.rep2"
"YIL069C","VMA8","Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system  plays a role in the coupling of proton transport and ATP hydrolysis","1 1 0 1 1 1 0 0 1 0 0 1 1 ",11.4526092887858,11.0456250324742,10.9423175297676,10.4951244255152,9.29546352551269,8.97106650179489,7.80955273016613,7.2662816271006,10.9926545077112,10.9093355773462,11.1513694579694,11.167854374924,9.6732386754112,10.919990626622,9.74440116194634,9.73034636324547
"YJL109C","DLS1","Subunit of ISW2/yCHRAC chromatin accessibility complex along with Itc1p, Isw2p, and Dpb4p  involved in inheritance of telomeric silencing","1 1 0 1 1 1 0 0 1 0 1 0 0 ",9.64661941219622,9.47731877395224,9.45113880349191,8.64612812050077,7.37256699747099,7.01529816153997,4.84367287364917,5.54541303094796,9.74602926374329,9.71990832245091,9.27048478481342,9.19449111844723,7.64485349334411,8.70771162483026,7.40748957809461,7.58540322637987
"YHR170W","MPH1","Member of the DEAH family of helicases, functions in an error-free DNA damage bypass pathway that involves homologous recombination, binds to flap DNA and stimulates activity of Rad27p and Dna2p  mutations confer a mutator phenotype","1 1 0 1 1 1 0 0 1 0 1 0 1 ",7.36183837568053,7.45271212008746,7.00371772237898,6.0357684998202,4.6468659708621,4.72522409438223,2.21600463057349,3.09399632256604,6.95369685155673,7.09643051457974,6.94272861564494,6.83424199629505,5.09158373428478,6.27455622142714,4.77811290125124,5.13013362118117
"YKL099C","NUP120","Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC)  required for even distribution of NPCs around the nuclear envelope, involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p  the Nup84 subcomplex has a role in transcription elongation","1 1 0 1 1 1 0 0 1 0 1 1 ",5.65977622863051,5.46961590482296,4.53115947032565,4.03019162339519,3.56864046503031,2.22658536790376,-0.0841846795437047,2.22463579882374,5.56072913724765,5.47386517911169,5.51920827377506,5.63915853741934,4.1053198471631,5.28062231941191,3.60735266525466,3.2412777759575
"YER049W","CKB1","Beta regulatory subunit of casein kinase 2 (CK2), a Ser/Thr protein kinase with roles in cell growth and proliferation  CK2, comprised of CKA1, CKA2, CKB1 and CKB2, has many substrates including transcription factors and all RNA polymerases","1 1 0 1 1 1 0 0 1 1 0 0 ",6.2532641302682,6.38214731229764,5.94715212456341,5.70204290700442,3.63395067387808,4.30169929335412,2.69986608077352,4.22367681028681,6.65133796993913,6.72989934854361,6.51406844602292,6.77902661229015,5.7494549235062,6.0219681690691,5.23285929241061,4.97124900157431
"YKR092C","RPS27A","Protein component of the small (40S) ribosomal subunit  nearly identical to Rps27Bp and has similarity to rat S27 ribosomal protein","1 1 0 1 1 1 0 0 1 1 0 1 0 ",6.37538064974451,6.25456629332044,6.29197327994495,5.71901006398442,3.18866476175381,3.82578594107055,2.39593251491408,3.32017060724862,6.69278406576264,6.54883777465373,6.70106738636703,6.69534448266288,6.25382066919948,6.20331202232588,4.11029524901722,5.83119128725867
"YBR247C","RFC5","Subunit of heteropentameric Replication factor C (RF-C), which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon","1 1 0 1 1 1 0 0 1 1 0 1 1 0 ",6.26480274970282,6.4819329964004,5.43584417506132,5.3781065741741,2.90096653492291,3.46119043420132,2.01039594540865,2.92075403874631,6.53765135195582,6.77771541375565,6.32215875124808,6.60650794154853,5.20599889066787,5.64562751575627,4.11029524901722,5.40342915946353
"YER006W","DUG1","Cys-Gly metallo-di-peptidase  forms a complex with Dug2p and Dug3p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)","1 1 0 1 1 1 0 0 1 1 0 1 1 1 ",8.52057955650812,8.46251575185988,8.1383220638345,7.70805090225764,5.97648810802754,5.81088646427477,4.57148469992651,4.77498517400305,8.87185274201911,8.6536964351029,8.93985666938231,8.79139450434257,7.40242799077126,8.19851410630326,6.62362021846981,7.54365511640815
"YNL248C","LAP2","Leucyl aminopeptidase yscIV (leukotriene A4 hydrolase) with epoxide hydrolase activity, metalloenzyme containing one zinc atom  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus","1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 ",7.67023699256999,7.30200072631178,7.22276629784211,6.24937080993458,4.3685221100968,4.38605184027177,3.35051823197886,3.09399632256604,7.60190804544173,7.61812487646722,7.40784829530293,7.50169968618283,6.25382066919948,6.6045146432383,5.81364433442636,5.57902341161052
"YBL039C/YBL039C-A","YBL036C","Putative non-specific single-domain racemase based on structural similarity  binds pyridoxal 5'-phosphate  expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS","1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 0 ",7.80674131735672,7.66059293940918,6.68516653732599,6.72297137491853,3.81381916775774,3.35357345773542,2.83077008984062,2.72383264472435,7.7739796669191,7.92637584322827,7.50145601989083,7.58633190205251,6.40520694379048,6.71108436997934,5.29644542940918,5.73554591986708
"YDL014W","CIA1","WD40 repeat protein involved in assembly of cytosolic and nuclear iron-sulfur proteins  similar to the human Ciao1 protein  YDR267C is an essential gene","1 1 0 1 1 1 0 0 1 1 1 0 0 0 1 1 ",10.0398467838774,10.2247534953443,9.44933062482336,9.06806304485813,6.89495190634762,6.72806957062842,5.70499499609396,5.95792916239145,9.8946265748594,10.0066219510122,9.54662895823109,9.68637267740893,9.1659978953955,9.01907912428216,8.12886323278727,8.39366725184337
"YNL112W","RPS19B","Protein component of the small (40S) ribosomal subunit, required for assembly and maturation of pre-40 S particles  mutations in human RPS19 are associated with Diamond Blackfan anemia  nearly identical to Rps19Ap","1 1 0 1 1 1 0 0 1 1 1 0 0 1 ",9.31876202148345,9.12977532174604,8.25470648080279,8.46940356550531,6.28171755388267,6.40320824350558,5.35953000069228,4.98761614995359,8.9627549886913,8.9298239649831,8.63019227300757,8.66511445283786,8.44829731011579,8.3600952606327,7.40748957809461,7.4106326523798
"YGR103W","CPR2","Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues  has a potential role in the secretory pathway","1 1 0 1 1 1 0 0 1 1 1 0 1 0 ",7.96365673932329,8.1814242884595,7.45675889512187,7.29234708216534,4.07126542400769,4.24259335980725,3.73180870752227,3.17339330630522,8.15229218870304,8.10255427349977,8.25341754932388,8.16211009587748,7.25073393435592,7.30593000609837,5.72398623257594,5.78416107539719
"YLR002C","GRC3","Polynucleotide kinase present on rDNA that is required for efficient transcription termination by RNA polymerase I  required for cell growth  mRNA is cell-cycle regulated","1 1 0 1 1 1 0 0 1 1 1 0 1 1 ",6.82841365997254,7.24633051959662,5.86272542461292,5.63210550627162,3.35284343025547,3.35357345773542,2.69986608077352,3.17339330630522,7.02682540307682,6.81256534653196,6.68342122351401,6.68202834118506,5.95976566670807,6.10249309141797,4.58791593110475,4.88472349842961
"YNL110C","LEU4","Alpha-isopropylmalate synthase (2-isopropylmalate synthase)  the main isozyme responsible for the first step in the leucine biosynthesis pathway","1 1 0 1 1 1 0 0 1 1 1 1 0 0 ",7.49516849404357,7.81120118441847,6.5295698880542,5.90842627652056,3.92236952997057,3.74290701349012,3.43526459763305,4.14707297053005,7.26528146564458,7.31473447654448,7.00087574517324,7.06718494712074,6.19961005299467,5.81450764316731,5.16634089014436,5.05287746077118
"YOR340C","LPX1","Oleic acid-inducible, peroxisomal matrix localized lipase  transcriptionally activated by Yrm1p along with genes involved in multidrug resistance  peroxisomal import is dependent on the PTS1 receptor, Pex5p and on self-interaction","1 1 0 1 1 1 0 0 1 1 1 1 0 1 ",6.56465205787239,6.58345359031832,5.67742734014579,5.50091158602705,2.23937706682013,2.09910199759317,2.21600463057349,2.72383264472435,6.69278406576264,6.85775984743659,6.17838782134203,6.48908240754438,5.67193831316023,4.58197968375199,3.96131650837169,4.35137772222306
"YNL141W","SEC21","Gamma subunit of coatomer, a heptameric protein complex that together with Arf1p forms the COPI coat  involved in ER to Golgi transport of selective cargo","1 1 0 1 1 1 0 0 1 1 1 1 1 0 ",6.86677883253488,7.05927721530182,6.04617920962994,5.29001558484299,2.79073019674135,2.22658536790376,1.77053549821419,1.68915798587442,7.62778228997041,7.69899381225,7.13674906956768,7.03612299934283,6.02356722379667,5.32604762423474,3.39138139614886,4.06698526955369
"YIL096C","HYP2","Translation elongation factor eIF-5A that may function in translation initiation  similar to and functionally redundant with Anb1p  structural homolog of bacterial EF-P  undergoes an essential hypusination modification","1 1 0 1 1 1 0 0 1 1 1 1 1 1 ",6.32115087021356,5.9721126367117,5.34540514132063,4.8093920151974,2.90096653492291,1.80437578958793,2.01039594540865,1.68915798587442,5.99110134588724,6.05529368950942,5.99026341485651,5.53931293309198,5.09158373428478,4.33773165012533,3.39138139614886,4.06698526955369
"YGL171W","ENO1","Enolase I, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis  expression is repressed in response to glucose","1 1 0 1 1 1 0 1 0 0 0 0 ",6.49777458493198,6.43742950275653,5.54823404113677,5.55860425861738,2.39818571505987,2.45204065620972,2.83077008984062,2.06724200197243,6.55573537839034,6.40907921363581,6.43190913606257,5.83234583405992,5.89301147764355,4.14840755843641,4.24531957787576,5.05287746077118
"YLR276C","CKI1","Choline kinase, catalyzing the first step in phosphatidylcholine synthesis via the CDP-choline (Kennedy pathway)  exhibits some ethanolamine kinase activity contributing to phosphatidylethanolamine synthesis via the CDP-ethanolamine pathway","1 1 0 1 1 1 0 1 0 0 0 1 0 ",6.22990628913798,6.36323893573866,5.57501483636339,5.53962856216377,3.81381916775774,2.89743615296263,2.21600463057349,2.06724200197243,6.13034753807559,6.30414567320348,6.32215875124808,6.26628874765704,5.41074884254673,4.9149153236947,4.77811290125124,5.52283361436761
"YPL012W","YPR084W","Putative protein of unknown function","1 1 0 1 1 1 0 1 0 0 0 1 1 ",7.51945420324532,7.22554209889615,6.27573971512073,6.61833799378125,3.63395067387808,2.34371262934557,2.69986608077352,3.24864776093114,7.42629162981599,7.59828898778617,6.76956974730442,6.77275906159579,6.19961005299467,5.74930818028605,5.97779875373467,6.54617515148952
"YCR057C","ADP1","Putative ATP-dependent permease of the ABC transporter family of proteins","1 1 0 1 1 1 0 1 0 0 1 0 0 0 0 ",6.62856622304746,6.60775550271353,5.6271296412751,5.0429237961118,2.79073019674135,2.22658536790376,2.69986608077352,3.24864776093114,6.70093229595778,6.53034702063889,6.17838782134203,5.77078028788548,5.67193831316023,5.28062231941191,5.09660665114595,5.05287746077118
"YPL043W","MED1","Subunit of the RNA polymerase II mediator complex  associates with core polymerase subunits to form the RNA polymerase II holoenzyme  essential for transcriptional regulation","1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 ",7.57612432841919,7.93801028118908,6.27573971512073,6.22582178486905,3.69643192034316,3.35357345773542,3.66318936477254,3.5753306599507,7.57998594612143,7.66125190495433,7.02909344151876,6.36124557213457,6.66731562658878,6.6045146432383,5.97779875373467,5.92088804700723
"YOR004W","TOA1","TFIIA large subunit  involved in transcriptional activation, acts as antirepressor or as coactivator  homologous to largest and second largest subunits of human and Drosophila TFIIA","1 1 0 1 1 1 0 1 0 0 1 0 0 1 ",7.32373191162003,7.49675375690906,5.9265041033899,5.66749795880164,3.35284343025547,3.1107774862114,3.73180870752227,3.24864776093114,7.19778957508499,7.32817764437293,6.92781812209523,6.6887017754441,6.02356722379667,6.22745312138483,5.23285929241061,5.96372829163981
"YOR294W","YOR343W-B/YOR343W-A","Retrotransposon TYA Gag and TYB Pol genes  transcribed/translated as one unit  polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN)  similar to retroviral genes/Retrotransposon TYA Gag gene co-transcribed with TYB Pol  translated as TYA or TYA-TYB polyprotein  Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs)  similar to retroviral Gag","1 1 0 1 1 1 0 1 0 0 1 0 1 ",7.39896416627841,7.46606635260325,6.20891472285752,5.46112685870736,3.75631914057631,3.35357345773542,3.85996982402904,3.32017060724862,7.58439709591969,7.46590149239359,7.14965826709449,6.93871085354348,6.85437787283687,6.56716719803274,6.0897133369789,5.13013362118117
"YLL034C","YLL020C/KNS1","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene KNS1/Nonessential putative protein kinase of unknown cellular role  member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues","1 1 0 1 1 1 0 1 0 0 1 1 0 0 ",7.03793792626406,7.12248765026926,6.19171337808151,5.46112685870736,3.50023292092169,2.55279965815895,2.83077008984062,3.00997403842725,7.1569101318696,7.05175102114827,6.55345764148772,6.50429401633849,6.49796927164949,5.49466854013856,5.47194083701925,4.88472349842961
"YHR197W","YVH1","Protein phosphatase involved in vegetative growth at low temperatures, sporulation, and glycogen accumulation  mutants are defective in 60S ribosome assembly  member of the dual-specificity family of protein phosphatases","1 1 0 1 1 1 0 1 0 0 1 1 0 1 ",6.79696959530996,6.92388724386043,5.74973137279763,5.52039994901857,3.35284343025547,2.73538453909452,2.21600463057349,2.72383264472435,6.65133796993913,7.00564348418977,6.01868740432735,6.09601257091952,6.08466632065535,5.64562751575627,5.62838482130356,5.20346215590824
"YKL172W","ASH1","Zinc-finger inhibitor of HO transcription  mRNA is localized and translated in the distal tip of anaphase cells, resulting in accumulation of Ash1p in daughter cell nuclei and inhibition of HO expression  potential Cdc28p substrate","1 1 0 1 1 1 0 1 0 0 1 1 1 0 ",9.17786861875603,9.50561634033922,8.09734297415717,8.4131739097983,6.09719154035569,5.31862425836534,5.99751298343924,5.51525376306879,8.75736108219929,9.27344003401674,8.60697924743691,8.48897621529406,8.9775027453976,8.16140289774139,8.30151000366101,8.08960247038527
"YLR175W","UBC12","Enzyme that mediates the conjugation of Rub1p, a ubiquitin-like protein, to other proteins  related to E2 ubiquitin-conjugating enzymes","1 1 0 1 1 1 0 1 0 0 1 1 1 1 ",9.47345658382682,9.50884601326578,8.68173258089255,8.3244936582421,6.10872452090644,5.6944120843211,6.0113813474658,6.03435215032046,8.99955374188541,9.15245642638232,9.0403190450256,8.64638198594809,9.74123055425957,8.28731887259616,7.99152781977149,8.04041893570739
"YPR144C","RPL7B","Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl7Ap and has similarity to E. coli L30 and rat L7 ribosomal proteins  contains a conserved C-terminal Nucleic acid Binding Domain (NDB2)","1 1 0 1 1 1 0 1 0 1 0 0 0 ",7.13544013602657,7.04748082130668,6.30802621129275,6.40425611114956,4.44330217055688,3.86550575261706,3.59114255958101,3.09399632256604,6.65133796993913,6.98542291199973,7.16245297713311,6.74741297410569,7.01994568632923,6.4693362638378,5.97779875373467,6.26714590127152
"YLR197W","YLR326W","Putative protein of unknown function, predicted to be palmitoylated","1 1 0 1 1 1 0 1 0 1 0 0 1 ",8.11476302139855,7.92839443032833,7.2142734400334,6.92658260545911,5.03319161573722,4.7034714810403,4.57148469992651,3.45338435812719,7.87105267167499,8.06611241374848,8.07544054280908,7.93117446999589,8.26247071965441,7.52627662957841,6.49400984155477,7.04220532549929
"YDR365C","SNF11","Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation  interacts with a highly conserved 40-residue sequence of Snf2p","1 1 0 1 1 1 0 1 0 1 0 1 ",8.05288176745833,7.88596883056466,7.17104262487435,6.68029246838298,5.03319161573722,4.90751207637117,4.2357161235961,3.79207211291398,7.61920899923033,7.78144512865113,8.11547018339359,7.74522128697296,8.53841346275763,7.61129766636315,7.19034931023526,7.93671651379726
"YNL061W","ATO2","Putative transmembrane protein involved in export of ammonia, a starvation signal that promotes cell death in aging colonies  phosphorylated in mitochondria  member of the TC 9.B.33 YaaH family  homolog of Ady2p and Y. lipolytica Gpr1p","1 1 0 1 1 1 0 1 0 1 1 0 ",6.92611691643253,7.37461039760942,6.29197327994495,6.17753821600668,4.28965301607429,3.82578594107055,4.60845181870521,2.8256505974753,6.78765090271696,6.75400547147591,6.76956974730442,6.45033652766479,7.56133593816229,6.44894803278058,6.78749298549928,6.26714590127152
"YJL050W","CDC8","Thymidylate and uridylate kinase, functions in de novo biosynthesis of pyrimidine deoxyribonucleotides  converts dTMP to dTDP and dUMP to dUTP  essential for mitotic and meiotic DNA replication  homologous to S. pombe Tmp1p","1 1 0 1 1 1 0 1 0 1 1 1 ",6.93336547076064,7.28200468102535,5.88429978673548,6.00842570045047,2.23937706682013,3.35357345773542,3.16444909233714,2.22463579882374,6.89808318723978,7.21695241878899,6.92781812209523,7.10259833087235,7.60369898485216,6.40728628177049,6.8734026494106,6.12339902471762
"YLL008W","CCC1","Putative vacuolar Fe2+/Mn2+ transporter  suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation","1 1 0 1 1 1 0 1 1 0 ",8.82140299207467,9.48608498218114,8.10195411231052,8.70266646931167,6.27149242327521,6.67875574077903,5.40226155567117,6.11700614935318,7.58879479939471,8.02872614122732,8.06865960649544,7.90562355831056,8.16681690468211,8.26998985068136,8.594966414332,8.45500949170489
"YDR492W","SPS1","Putative protein serine/threonine kinase expressed at the end of meiosis and localized to the prospore membrane, required for correct localization of enzymes involved in spore wall synthesis","1 1 0 1 1 1 0 1 1 1 0 ",5.71128657965273,5.77160283537997,4.15874098934427,4.32434113286832,3.86911504297859,3.56133403462484,1.77053549821419,3.00997403842725,5.86624290962206,5.60334642756751,4.06776443531949,5.05202512174438,4.51350563788634,4.58197968375199,4.86456648942159,4.88472349842961
"YPL093W","TIF5","Translation initiation factor eIF5  functions both as a GTPase-activating protein to mediate hydrolysis of ribosome-bound GTP and as a GDP dissociation inhibitor to prevent recycling of eIF2","1 1 0 1 1 1 0 1 1 1 1 0 ",6.33216112919419,6.66291692970477,4.82689842866084,4.18475015644081,2.67136863499956,2.22658536790376,0.64195246733316,3.68776779897146,6.23505734466256,6.57613699821966,5.35056537319565,5.43204003398684,5.89301147764355,5.32604762423474,5.23285929241061,5.33980413381524
"YNR038W","HOL1","Putative transporter in the major facilitator superfamily (DHA1 family) of multidrug resistance transporters  mutations in membrane-spanning domains permit cation and histidinol uptake","1 1 0 1 1 1 0 1 1 1 1 1 0 ",5.16405197057131,5.28100805371277,4.15874098934427,3.05871126994827,2.06089972635927,1.63085133368683,1.12271353507678,2.3665349649843,5.38981144339886,5.12531095779516,4.74891168620759,4.50471425347439,4.6811394861419,4.50506836665924,4.48250519285922,4.79267567486375
"YGR283C","PCT1","Cholinephosphate cytidylyltransferase, also known as CTP:phosphocholine cytidylyltransferase, rate-determining enzyme of the CDP-choline pathway for phosphatidylcholine synthesis, inhibited by Sec14p, activated upon lipid-binding","1 1 0 1 1 1 0 1 1 1 1 1 1 ",4.70337996676762,5.0163636122657,3.31764244317142,2.5530825450737,1.61989674519509,2.09910199759317,1.12271353507678,2.06724200197243,5.24129145466911,5.24353942567904,4.52943331899971,4.5927372579737,4.9673070080685,4.33773165012533,4.48250519285922,4.58883459630113
"YDR111C","LYS20","Homocitrate synthase isozyme, catalyzes the condensation of acetyl-CoA and alpha-ketoglutarate to form homocitrate, which is the first step in the lysine biosynthesis pathway  highly similar to the other isozyme, Lys21p","1 1 0 1 1 1 1 ",4.6338935147783,4.42656019583226,3.84338488726634,2.00766600520464,2.67136863499956,3.1107774862114,0.64195246733316,2.61427954751555,4.76971355779248,4.57741166002328,4.27046872568484,3.91498156315546,5.41074884254673,3.93043126039258,3.96131650837169,2.53711361770085
"YBL073W","SHE3","Protein that acts as an adaptor between Myo4p and the She2p-mRNA complex  part of the mRNA localization machinery that restricts accumulation of certain proteins to the bud  also required for cortical ER inheritance","1 1 1 0 0 0 ",2.68966487713117,3.90573902470373,2.69228818817556,2.697044682127,2.54123363991155,2.45204065620972,1.48268499093368,0.370006252466128,5.50597598215276,4.73104519726203,4.36205329547789,4.77937399055583,5.09158373428478,3.8077036166445,3.60735266525466,-1.61619152264643
"YLR051C","MEU1","Methylthioadenosine phosphorylase (MTAP), catalyzes the initial step in the methionine salvage pathway  affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity  regulates ADH2 gene expression","1 1 1 0 0 1 0 ",5.06193041390582,5.5045494014069,4.41737737538752,4.49165369227998,3.63395067387808,3.82578594107055,3.51530781136085,3.5753306599507,5.40983342449288,5.74639257569221,4.99764741277577,5.05202512174438,3.8477434750795,4.42382480134964,3.13728885925256,-1.61619152264643
"YLR146C","FYV7","Essential protein required for maturation of 18S rRNA  required for survival upon exposure to K1 killer toxin","1 1 1 0 0 1 1 ",4.76967287573642,4.88995377102556,4.22787510764371,3.85706594396309,2.90096653492291,2.45204065620972,2.69986608077352,3.09399632256604,5.05042261429021,4.92754245305243,4.06776443531949,3.91498156315546,3.8477434750795,2.96097131863272,3.13728885925256,-1.61619152264643
"YOR287C","VHS3","Negative regulatory subunit of protein phosphatase 1 Ppz1p and also a subunit of the phosphopantothenoylcysteine decarboxylase (PPCDC  Cab3p, Sis2p, Vhs3p) complex, which catalyzes the third step of coenzyme A biosynthesis","1 1 1 0 1 0 0 0 0 0 ",5.06193041390582,5.26071684777837,3.03858678229609,3.43238358387173,0.981557802073793,0.598045621367817,1.12271353507678,2.06724200197243,5.4490625804116,5.19740405929972,4.93936735434877,4.23977366406699,3.13240584063472,2.40591576025671,3.39138139614886,-1.61619152264643
"YGR271C-A","SKI6","Exosome non-catalytic core component  involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm  has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)","1 1 1 0 1 0 0 0 0 1 ",6.33216112919419,5.84158189371582,4.99497991739314,4.0835722199939,2.39818571505987,2.09910199759317,2.55588827744818,2.8256505974753,6.46295942956354,6.04230186838141,5.90146852662108,5.36695860213231,4.1053198471631,3.93043126039258,3.13728885925256,1.10582483878902
"YOL080C","RPS15","Protein component of the small (40S) ribosomal subunit  has similarity to E. coli S19 and rat S15 ribosomal proteins","1 1 1 0 1 0 0 0 1 ",6.26480274970282,6.29503705421995,4.82689842866084,4.74458408788153,-0.191553296238825,2.22658536790376,2.55588827744818,3.51564559099379,6.09368449838149,5.88382741455327,4.27046872568484,4.64857047706518,4.32380099190725,4.14840755843641,4.24531957787576,1.10582483878902
"YDR449C","SPO71","Meiosis-specific protein of unknown function, required for spore wall formation during sporulation  dispensable for both nuclear divisions during meiosis","1 1 1 0 1 0 0 1 ",4.80171092615359,4.99195223288564,2.69228818817556,3.25761186418545,0.981557802073793,1.80437578958793,2.01039594540865,3.17339330630522,4.94459939366125,5.27719784612803,4.27046872568484,3.86871540415376,4.51350563788634,2.40591576025671,1.01485121363075,3.2412777759575
"YCL058W-A","YCR024C-B","Putative protein of unknown function  identified by expression profiling and mass spectrometry","1 1 1 0 1 0 1 0 0 0 0 0 ",6.73194762878319,6.4731414460998,4.35693406314083,3.16158659394447,2.90096653492291,1.80437578958793,3.73180870752227,2.8256505974753,6.77997928920317,6.58959530995559,5.55845927709137,5.29880201148823,4.1053198471631,4.33773165012533,3.79516305402795,4.58883459630113
"YBL054W","IRA1","GTPase-activating protein that negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form, required for reducing cAMP levels under nutrient limiting conditions, mediates membrane association of adenylate cyclase","1 1 1 0 1 0 1 0 0 0 0 1 0 ",7.34018665245273,7.16131674657548,5.2489152798389,4.56855481185691,3.18866476175381,2.9721106563838,3.59114255958101,3.38831450213895,7.21496085420414,7.07745133670411,6.27580899066074,6.04491493403792,5.95976566670807,5.41282021410071,5.47194083701925,5.40342915946353
"YDR021W","INM2","Inositol monophosphatase, involved in biosynthesis of inositol  enzymatic activity requires magnesium ions and is inhibited by lithium and sodium ions  inm1 inm2 double mutant lacks inositol auxotrophy","1 1 1 0 1 0 1 0 0 0 0 1 1 0 ",5.84028158328895,5.69805557406257,3.55137065906575,3.05871126994827,1.33574814294433,1.95925199461415,1.77053549821419,2.06724200197243,5.64760537383319,5.55842542210593,4.81523011742884,4.23977366406699,4.1053198471631,3.8077036166445,2.82867050257864,4.06698526955369
"YCR072C","CWH43","Putative sensor/transporter protein involved in cell wall biogenesis  contains 14-16 transmembrane segments and several putative glycosylation and phosphorylation sites  null mutation is synthetically lethal with pkc1 deletion","1 1 1 0 1 0 1 0 0 0 0 1 1 1 ",7.81461346249629,7.71007022610787,6.06519432566648,4.84073597124316,3.27308827805726,3.56133403462484,3.16444909233714,3.38831450213895,8.1817025495723,8.35062317426208,7.2727689937115,7.09759218701586,5.50316667268448,5.78227619886748,5.16634089014436,6.12339902471762
"YLR363W-A","SFP1","Transcription factor that controls expression of ribosome biogenesis genes in response to nutrients and stress, regulates G2/M transitions during mitotic cell cycle and DNA-damage response, modulates cell size  regulated by TORC1 and Mrs6p  can form the [ISP+] prion","1 1 1 0 1 0 1 0 0 0 1 0 ",4.8937653797927,4.91613737303508,3.84338488726634,2.82793574260947,1.33574814294433,0.598045621367817,0.64195246733316,1.68915798587442,5.12498846811983,5.03637989557107,4.1726737490781,4.31070787288252,2.57403016256414,3.8077036166445,1.89343736955324,3.2412777759575
"YLR222C","YLR112W","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data","1 1 1 0 1 0 1 0 0 0 1 1 ",7.19092753403225,6.87132439991345,4.68659368267088,5.17175319399842,3.09899220289914,2.09910199759317,2.55588827744818,3.68776779897146,6.60866589346226,6.42418113455964,5.74013404045987,5.20881264549472,4.51350563788634,4.79080189707485,4.36878120479203,4.97124900157431
"YIL103W","PCL6","Pho85p cyclin of the Pho80p subfamily  forms the major Glc8p kinase together with Pcl7p and Pho85p  involved in the control of glycogen storage by Pho85p  stabilized by Elongin C binding","1 1 1 0 1 0 1 0 0 1 0 0 0 ",5.55088644934331,5.82785500124378,4.87079000540235,3.97475977146272,2.79073019674135,1.63085133368683,2.21600463057349,2.22463579882374,5.52445888606685,5.74639257569221,4.87863350359969,4.70232318217534,3.8477434750795,4.24617299070588,4.36878120479203,4.21617781624254
"YGL078C","RPS25A","Protein component of the small (40S) ribosomal subunit  nearly identical to Rps25Bp and has similarity to rat S25 ribosomal protein","1 1 1 0 1 0 1 0 0 1 0 0 1 0 ",8.51334233442944,8.27291348210692,7.2142734400334,6.75622814235883,4.40639660095293,3.4083851664322,4.53354538261181,4.06617242926457,8.07603119778804,7.80086011796908,7.62677046050712,7.16614511020471,6.19961005299467,6.67642850231948,6.71952759898275,6.12339902471762
"YGR128C","YGR117C","Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm","1 1 1 0 1 0 1 0 0 1 0 0 1 1 ",8.9377015527165,8.78017310477673,7.44954078725925,7.3642121459575,5.3762980132198,4.94507259820807,5.19913822825363,5.09347146134773,8.9929324971747,8.67804907882177,8.30625697934599,8.25496693677076,7.01994568632923,7.32842646470303,7.3783998004921,7.26408757542294
