Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_075166,2919,R10E8.3,Protein R10E8.3,19.0,14.0,25.0,0.736842105263
NM_182358,3405,R10E8.8,Protein R10E8.8,126.0,114.0,37.201754386,0.904761904762
NM_075167,2106,R10E8.1,Protein R10E8.1,103.0,90.0,37.3222222222,0.873786407767
NM_075171,8064,R10E8.6,Protein R10E8.6,104.0,52.0,38.4230769231,0.5
NM_075172,2553,fbxa-213,Protein FBXA-213,0.0,0.0,NA,NA
NM_075173,1370,skr-6,Protein SKR-6,1.0,1.0,75.0,1.0
NM_075175,5806,Y37H2C.1,Protein Y37H2C.1,18.0,15.0,50.0666666667,0.833333333333
NM_001269865,1252,Y51A2A.16,Protein Y51A2A.16,39.0,33.0,54.5757575758,0.846153846154
NM_075181,6107,Y51A2A.6,Protein Y51A2A.6,29.0,16.0,29.4375,0.551724137931
NM_001029085--2-of-2/NM_075182--2-of-2,1391,clec-248/clec-249,Protein CLEC-248/Protein CLEC-249,2.0,0.0,NA,0.0
NM_001269867,1891,B0462.5,Protein B0462.5,412.0,300.0,50.7666666667,0.728155339806
NM_001026181,3066,B0462.4,Protein B0462.4,98.0,87.0,52.5057471264,0.887755102041
NM_001129370,1749,C08E8.10,Protein C08E8.10,2163.0,605.0,39.3140495868,0.279704114656
NR_070156,1054,C08E8.12,,0.0,0.0,NA,NA
NM_075189,3333,C08E8.2,Protein C08E8.2,0.0,0.0,NA,NA
NM_001028465,1171,C08E8.5,Protein C08E8.5,1.0,1.0,68.0,1.0
NM_075190,2409,C08E8.1,Protein C08E8.1,55.0,51.0,33.2941176471,0.927272727273
NM_001028466,1409,C08E8.6,Protein C08E8.6,12.0,7.0,46.5714285714,0.583333333333
NR_070158,1058,C08E8.13,,0.0,0.0,NA,NA
NM_075194,3071,nhr-288,Protein NHR-288,0.0,0.0,NA,NA
NM_075195/NR_070160,3871,Y51A2B.4/Y51A2B.13,Protein Y51A2B.4,36.0,30.0,35.7333333333,0.833333333333
NM_001029086,3297,Y51A2B.6,Protein Y51A2B.6,7.0,7.0,28.7142857143,1.0
NM_001129581,1412,Y51A2B.9,Protein Y51A2B.9,57.0,54.0,32.8518518519,0.947368421053
NM_001269868/NR_070162--1-of-2/NR_070165--1-of-2,1566,Y51A2B.16/Y51A2B.12/ZK262.16,Protein Y51A2B.16,30.0,27.0,18.9259259259,0.9
NM_075199,2139,srh-209,Protein SRH-209,1.0,0.0,NA,0.0
NM_075200,2200,srh-207,Protein SRH-207,5.0,2.0,26.5,0.4
NM_075201,3133,ZK262.2,Protein ZK262.2,259.0,224.0,27.7321428571,0.864864864865
NM_075204,1325,ZK262.4,Protein ZK262.4,189.0,179.0,35.9776536313,0.94708994709
NM_001269869/NR_070162--2-of-2/NR_070165--2-of-2,1424,ZK262.19/Y51A2B.12/ZK262.16,Protein ZK262.19,22.0,18.0,28.1111111111,0.818181818182
NM_001269870,1551,ZK262.20,Protein ZK262.20,0.0,0.0,NA,NA
NM_075213,3918,ZK228.3,Protein ZK228.3,629.0,456.0,39.0548245614,0.724960254372
NM_001269871,1254,ZK228.13,Protein ZK228.13,4.0,3.0,59.3333333333,0.75
NM_075215,2531,srh-182,Protein SRH-182,18.0,5.0,58.6,0.277777777778
NM_075218,2865,srh-178,Protein SRH-178,2.0,1.0,84.0,0.5
NM_075219,6905,Y51A2D.18,Protein Y51A2D.18,2655.0,1227.0,29.9266503667,0.462146892655
NR_070166,1077,Y51A2D.27,,0.0,0.0,NA,NA
NR_051924,1021,Y53F4A.5,,24.0,5.0,17.0,0.208333333333
NR_070168,1144,Y51A2D.25,,1.0,0.0,NA,0.0
NR_070169,1117,Y51A2D.31,,0.0,0.0,NA,NA
NR_070170,1104,Y51A2D.34,,0.0,0.0,NA,NA
NM_075226,4795,Y51A2D.8,Protein Y51A2D.8,33.0,6.0,30.0,0.181818181818
NM_001269884/NM_001269883,2093,ttr-24,"Protein TTR-24, isoform b/Protein TTR-24, isoform a",16102.0,13820.0,47.8073806078,0.858278474724
NM_075229,2410,ttr-26,Protein TTR-26,1009.0,923.0,47.2838569881,0.914767096135
NM_075230,3662,srg-34,Protein SRG-34,201.0,197.0,43.578680203,0.980099502488
NM_182345/NM_075231/NR_070176,7459,Y51A2D.13/Y51A2D.26,"Protein Y51A2D.13, isoform b/Protein Y51A2D.13, isoform a",1508.0,826.0,46.9418886199,0.54774535809
NM_001269891/NM_001269890,3330,Y69H2.1,"Protein Y69H2.1, isoform b/Protein Y69H2.1, isoform a",36.0,23.0,23.9130434783,0.638888888889
NM_001129589,4620,Y69H2.15,Protein Y69H2.15,45.0,25.0,41.28,0.555555555556
NM_075237,8494,egas-3,Protein EGAS-3,79.0,79.0,50.8481012658,1.0
NR_102115,1101,linc-168,,7.0,5.0,54.2,0.714285714286
NM_075243/NM_075241/NM_001129590/NM_075244/NM_075242/NM_001276997/NM_001276998/NM_001276999/NR_023988,8906,Y69H2.3,"Protein Y69H2.3, isoform b/Protein Y69H2.3, isoform c/Protein Y69H2.3, isoform e/Protein Y69H2.3, isoform d/Protein Y69H2.3, isoform a/Protein Y69H2.3, isoform g/Protein Y69H2.3, isoform i/Protein Y69H2.3, isoform h",14303.0,8950.0,42.7012290503,0.62574285115
NM_075246,4377,ubc-19,Protein UBC-19,522.0,420.0,26.8785714286,0.804597701149
NM_075251,4870,Y17D7C.2,Protein Y17D7C.2,0.0,0.0,NA,NA
NR_070195/NR_102118,2149,Y17D7C.9/linc-25,,738.0,713.0,52.8078541374,0.966124661247
NM_001129607,1672,asp-19,Protein ASP-19,25.0,25.0,46.56,1.0
NM_075252,2506,asp-18,Protein ASP-18,0.0,0.0,NA,NA
NM_075254,2595,scl-20,Protein SCL-20,2266.0,1644.0,34.4659367397,0.725507502207
NM_001129439,4254,clec-250,Protein CLEC-250,2.0,1.0,20.0,0.5
NM_075257,2270,clec-251,Protein CLEC-251,0.0,0.0,NA,NA
NM_075258,1884,clec-252,Protein CLEC-252,4.0,4.0,52.25,1.0
NM_001129438,1194,F11D11.12,Protein F11D11.12,7.0,5.0,20.0,0.714285714286
NM_001269894,1258,F11D11.21,Protein F11D11.21,0.0,0.0,NA,NA
NM_001129437,2033,clec-253,Protein CLEC-253,0.0,0.0,NA,NA
NM_075259,1655,F11D11.6,Protein F11D11.6,1.0,1.0,47.0,1.0
NM_075260,1929,clec-254,Protein CLEC-254,1.0,0.0,NA,0.0
NM_075261,3288,F11D11.3,Protein F11D11.3,72.0,65.0,36.5692307692,0.902777777778
NM_075264,1957,clec-255,Protein CLEC-255,0.0,0.0,NA,NA
NM_075267,1450,Y17D7B.4,Protein Y17D7B.4,1340.0,822.0,45.4282238443,0.613432835821
NM_075269,2834,Y17D7B.3,Protein Y17D7B.3,42.0,39.0,30.5384615385,0.928571428571
NR_070199,1050,Y17D7B.11,,0.0,0.0,NA,NA
NM_075272,5714,nhr-170,Protein NHR-170,75.0,60.0,37.5166666667,0.8
NM_001269896,1723,C54E10.11,Protein C54E10.11,57.0,35.0,34.2,0.614035087719
NM_001269897,1437,C54E10.10,Protein C54E10.10,5.0,5.0,23.6,1.0
NM_075273,3426,sri-10,Protein SRI-10,6.0,1.0,128.0,0.166666666667
NM_075274,1552,C54E10.6,Protein C54E10.6,229.0,185.0,42.0054054054,0.807860262009
NM_075278/NR_070202,5871,cyp-33D3/Y17D7A.5,Protein CYP-33D3,29.0,14.0,48.9285714286,0.48275862069
NM_075282,6754,wars-1,Protein WARS-1,40993.0,38803.0,40.3189186403,0.946576244725
NM_001269904/NM_001269903/NM_001269902/NM_001277003,35219,emb-4,"Protein EMB-4, isoform c/Protein EMB-4, isoform b/Protein EMB-4, isoform a/Protein EMB-4, isoform d",18006.0,14093.0,41.1843468389,0.782683549928
NM_075285,6210,nhr-243,Protein NHR-243,616.0,555.0,42.3981981982,0.900974025974
NR_050725--1-of-2,1024,C37A5.13,,0.0,0.0,NA,NA
NM_001269906/NM_001269905/NR_070203/NR_070205,13054,ptr-22/Y80D3A.14/Y80D3A.12,"Protein PTR-22, isoform b/Protein PTR-22, isoform a",59.0,47.0,51.3191489362,0.796610169492
NM_001277004,1051,Y80D3A.16,Protein Y80D3A.16,1.0,0.0,NA,0.0
NR_050727--2-of-5,1022,C37A5.15,,0.0,0.0,NA,NA
NM_075291,5161,Y80D3A.9,Protein Y80D3A.9,4469.0,3676.0,38.3354189336,0.822555381517
NM_171561,2701,ztf-20,Protein ZTF-20,289.0,264.0,32.4204545455,0.913494809689
NM_001269907/NM_171563/NM_171562,7687,Y39B6A.43,"Protein Y39B6A.43, isoform c/Protein Y39B6A.43, isoform b/Protein Y39B6A.43, isoform a",376.0,99.0,42.5656565657,0.26329787234
NM_075294,2452,Y39B6A.42,Protein Y39B6A.42,14318.0,13585.0,47.972764078,0.94880569912
NM_171566,8414,Y39B6A.41,Protein Y39B6A.41,141.0,67.0,39.8656716418,0.475177304965
NM_171567,2759,Y39B6A.40,Protein Y39B6A.40,289.0,270.0,36.3740740741,0.934256055363
NM_171569,4705,reps-1,Protein REPS-1,707.0,565.0,33.817699115,0.799151343706
NM_171575,1609,Y39B6A.32,Protein Y39B6A.32,0.0,0.0,NA,NA
NM_001269911/NM_001269910,5267,Y39B6A.29,"Protein Y39B6A.29, isoform b/Protein Y39B6A.29, isoform a",186.0,175.0,41.0,0.940860215054
NR_070209,1055,Y39B6A.79,,1.0,0.0,NA,0.0
NR_102120,4962,Y39B6A.84,,2.0,1.0,63.0,0.5
NR_050725--2-of-2/NR_052896--1-of-2,1023,C37A5.13/Y55F3BR.13,,0.0,0.0,NA,NA
NR_052896--2-of-2,1022,Y55F3BR.13,,0.0,0.0,NA,NA
NM_171583,2566,asp-17,Protein ASP-17,353.0,298.0,35.0100671141,0.844192634561
NM_171584,4548,asp-16,Protein ASP-16,0.0,0.0,NA,NA
NM_171585,2639,asp-15,Protein ASP-15,0.0,0.0,NA,NA
NM_171587,2191,asp-1,Protein ASP-1,408312.0,359137.0,37.9920921542,0.879565136464
NR_050727--3-of-5,1022,C37A5.15,,0.0,0.0,NA,NA
NR_050727--4-of-5,1022,C37A5.15,,0.0,0.0,NA,NA
NM_171589,6466,Y39B6A.18,Protein Y39B6A.18,86.0,37.0,15.5945945946,0.43023255814
NM_001029058/NM_001029059,6901,nhr-95,"Protein NHR-95, isoform a/Protein NHR-95, isoform b",349.0,311.0,42.5434083601,0.89111747851
NM_171592,2947,Y39B6A.16,Protein Y39B6A.16,1343.0,1054.0,32.0056925996,0.784810126582
NM_171594,16959,pro-3,Protein PRO-3,988.0,485.0,16.618556701,0.490890688259
NM_171595,1818,Y39B6A.13,Protein Y39B6A.13,1596.0,991.0,31.1634712412,0.620927318296
NM_001029057/NM_001029056,6285,bed-1,"Protein BED-1, isoform b/Protein BED-1, isoform a",3033.0,1403.0,34.8945117605,0.462578305308
NR_070212/NR_051550--2-of-2,1086,Y39B6A.70/Y53C12A.12,,1.0,0.0,NA,0.0
NM_171598/NR_050916--2-of-2,2963,Y39B6A.10/T11F1.10,Protein Y39B6A.10,3093.0,2712.0,37.2562684366,0.876818622696
NR_070213--2-of-6/NR_052892--2-of-3/NR_051109--8-of-16/NR_071756--8-of-14,1087,Y39B6A.81/Y55F3BR.16/F10C1.16/R04E5.17,,0.0,0.0,NA,NA
NM_171601/NR_070215,4370,Y39B6A.7/Y39B6A.80,Protein Y39B6A.7,15.0,7.0,24.2857142857,0.466666666667
NM_001269914,1150,Y39B6A.69,Protein Y39B6A.69,11.0,4.0,18.25,0.363636363636
NR_070218,1056,Y39B6A.72,,0.0,0.0,NA,NA
NM_001269916/NM_001269915,1999,Y39B6A.5,"Protein Y39B6A.5, isoform b/Protein Y39B6A.5, isoform a",6211.0,5420.0,29.4811808118,0.872645306714
NM_001129566/NM_171606,1625,Y39B6A.3,"Protein Y39B6A.3, isoform b/Protein Y39B6A.3, isoform a",2547.0,2064.0,31.6598837209,0.810365135453
NM_171608,3416,Y39B6A.1,Protein Y39B6A.1,21395.0,12261.0,41.28072751,0.573077821921
NM_075333/NM_001277006,5139,nhr-79,"Protein NHR-79, isoform a/Protein NHR-79, isoform b",346.0,180.0,44.8333333333,0.520231213873
NM_075334,4366,srr-2,Protein SRR-2,23.0,23.0,48.5652173913,1.0
NR_070222,1055,T26H2.14,,0.0,0.0,NA,NA
NR_070223,1073,T26H2.16,,0.0,0.0,NA,NA
NM_075336/NR_102121/NM_075339/NM_075340,26541,str-81/fbxb-2/fbxb-115,"Protein STR-81, isoform a/Protein FBXB-2/Protein FBXB-115",81.0,64.0,25.5625,0.79012345679
NR_070225,1053,F21D9.9,,0.0,0.0,NA,NA
NM_075345,1171,F21D9.3,Protein F21D9.3,6.0,1.0,19.0,0.166666666667
NM_075346,3649,F21D9.2,Protein F21D9.2,187.0,161.0,35.8633540373,0.860962566845
NM_075351,1604,F55C9.3,Protein F55C9.3,103.0,56.0,29.9642857143,0.543689320388
NM_075353,1315,F55C9.5,Protein F55C9.5,290.0,259.0,36.7953667954,0.893103448276
NM_075354,4192,F55C9.6,Protein F55C9.6,1.0,1.0,10.0,1.0
NM_075356,1931,fbxb-62,Protein FBXB-62,32.0,26.0,32.6923076923,0.8125
NM_001028813,1942,fbxb-63,Protein FBXB-63,25.0,18.0,45.4444444444,0.72
NM_001269922,1366,F55C9.15,Protein F55C9.15,7.0,5.0,72.2,0.714285714286
NM_075359,1218,F55C9.11,Protein F55C9.11,0.0,0.0,NA,NA
NM_075360,1405,C43D7.8,Protein C43D7.8,5.0,4.0,52.0,0.8
NM_075362,1428,C43D7.7,Protein C43D7.7,219.0,213.0,36.2018779343,0.972602739726
NM_075364,1587,C43D7.4,Protein C43D7.4,10.0,9.0,28.0,0.9
NM_075366/NR_070227/NR_070228/NR_070231,17733,C14B4.2/C43D7.19/C43D7.16/C43D7.14,Protein C14B4.2,489.0,206.0,27.2038834951,0.421267893661
NR_070234,1071,Y43F8A.7,,3.0,2.0,20.5,0.666666666667
NM_075372,6069,Y43F8A.5,Protein Y43F8A.5,340.0,209.0,36.2105263158,0.614705882353
NM_001129389,2155,C25F9.13,Protein C25F9.13,7.0,2.0,8.5,0.285714285714
NM_075374,1322,srw-86,Protein SRW-86,155.0,153.0,34.3464052288,0.987096774194
NM_001129388,1331,C25F9.12,Protein C25F9.12,52.0,52.0,40.75,1.0
NM_075375,1313,C25F9.6,Protein C25F9.6,83.0,59.0,40.3050847458,0.710843373494
NM_075376,3861,C25F9.5,Protein C25F9.5,137.0,122.0,44.8278688525,0.890510948905
NM_075377,3529,C25F9.4,Protein C25F9.4,790.0,780.0,47.1474358974,0.987341772152
NR_102123,1157,linc-28,,7.0,7.0,20.8571428571,1.0
NM_001269925/NM_001136410/NM_075380,3191,srw-85,"Protein SRW-85, isoform c/Protein SRW-85, isoform b/Protein SRW-85, isoform a",7.0,4.0,37.0,0.571428571429
NM_001129387,1323,C25F9.11,Protein C25F9.11,350.0,350.0,42.2314285714,1.0
NM_182372/NM_075381,7970,M04C3.1,"Protein M04C3.1, isoform b/Protein M04C3.1, isoform a",599.0,526.0,40.0057034221,0.878130217028
NM_001269929/NM_001269930,3778,M04C3.2,"Protein M04C3.2, isoform a/Protein M04C3.2, isoform b",377.0,371.0,51.7762803235,0.984084880637
NM_075384,3770,Y43F8B.14,Protein Y43F8B.14,23.0,22.0,43.2727272727,0.95652173913
NM_001129569,2285,Y43F8B.15,Protein Y43F8B.15,21.0,15.0,35.1333333333,0.714285714286
NM_001269937,2795,Y43F8B.23,Protein Y43F8B.23,32.0,27.0,44.7037037037,0.84375
NM_075392,1926,scl-21,Protein SCL-21,11.0,7.0,33.1428571429,0.636363636364
NM_001129572,2155,Y43F8B.19,Protein Y43F8B.19,0.0,0.0,NA,NA
NM_001129577/NM_001129576,2468,phy-4,"Protein PHY-4, isoform b/Protein PHY-4, isoform a",30.0,19.0,55.1578947368,0.633333333333
NR_070239,1150,Y43F8B.26,,0.0,0.0,NA,NA
NM_001269948/NM_001269947/NM_001269946/NM_001129573/NM_075396/NM_075395,13943,Y43F8B.2,"Protein Y43F8B.2, isoform f/Protein Y43F8B.2, isoform e/Protein Y43F8B.2, isoform d/Protein Y43F8B.2, isoform c/Protein Y43F8B.2, isoform b/Protein Y43F8B.2, isoform a",5190.0,4809.0,47.4632979829,0.926589595376
NM_001269950/NM_001269949/NM_182402/NM_001047727/NM_075397,12058,Y43F8B.1,"Protein Y43F8B.1, isoform d/Protein Y43F8B.1, isoform e/Protein Y43F8B.1, isoform b/Protein Y43F8B.1, isoform c/Protein Y43F8B.1, isoform a",4472.0,3798.0,44.4802527646,0.849284436494
NM_001136445,2546,Y43F8B.20,Protein Y43F8B.20,36.0,26.0,37.9230769231,0.722222222222
NM_075398,5801,oac-1,Protein OAC-1,2.0,0.0,NA,0.0
NM_075402,8278,Y43F8C.3,Protein Y43F8C.3,3503.0,3396.0,37.640753828,0.969454753069
NR_070242,1058,Y43F8C.26,,0.0,0.0,NA,NA
NM_075404,2209,Y43F8C.5,Protein Y43F8C.5,154.0,112.0,34.6339285714,0.727272727273
NM_001269951/NM_001269952,8654,Y43F8C.6,"Protein Y43F8C.6, isoform a/Protein Y43F8C.6, isoform b",3196.0,2352.0,28.887329932,0.735919899875
NM_075406/NR_003483,3545,Y43F8C.7/Y43F8C.22,Protein Y43F8C.7,9412.0,4371.0,33.0848776024,0.464407139822
NM_001269954/NM_001269953/NR_070243,5678,dmd-3/Y43F8C.27,"Protein DMD-3, isoform b/Protein DMD-3, isoform a",17.0,10.0,44.0,0.588235294118
NM_075412,4399,Y43F8C.13,Protein Y43F8C.13,2016.0,1467.0,40.0470347648,0.727678571429
NM_182431,3060,srv-3,Protein SRV-3,4.0,0.0,NA,0.0
NM_075414,1840,Y43F8C.15,Protein Y43F8C.15,1.0,0.0,NA,0.0
NM_001129578,1872,Y43F8C.23,Protein Y43F8C.23,0.0,0.0,NA,NA
NM_075415,2298,Y43F8C.16,Protein Y43F8C.16,0.0,0.0,NA,NA
NR_070246,1089,Y116F11A.9,,4.0,0.0,NA,0.0
NM_075422,2653,W04E12.7,Protein W04E12.7,975.0,904.0,38.6460176991,0.927179487179
NM_075424,2232,W04E12.2,Protein W04E12.2,220.0,145.0,39.4,0.659090909091
NM_075428,3175,clec-49,Protein CLEC-49,3966.0,1755.0,46.860968661,0.442511346445
NM_075429,3886,clec-50,Protein CLEC-50,46795.0,11863.0,34.142122566,0.253509990384
NM_001269957,1202,M162.15,Protein M162.15,165.0,162.0,34.7407407407,0.981818181818
NM_075431,2095,fbxa-118,Protein FBXA-118,121.0,101.0,46.7326732673,0.834710743802
NM_001047684,2462,fbxa-194,Protein FBXA-194,0.0,0.0,NA,NA
NM_075437,3299,M162.7,Protein M162.7,55.0,55.0,42.0,1.0
NM_075438/NM_001277014,4135,Y116F11B.2,Protein Y116F11B.2,1.0,0.0,NA,0.0
NM_001269958/NR_102124,1511,Y116F11B.17/linc-51,Protein Y116F11B.17,156.0,148.0,47.1824324324,0.948717948718
NM_075440,8326,pcp-4,Protein PCP-4,292.0,161.0,39.0869565217,0.551369863014
NM_075443,4346,Y116F11B.6,Protein Y116F11B.6,88.0,88.0,68.2613636364,1.0
NR_002406/NM_001029047,13810,Y116F11B.9,"Protein Y116F11B.9, isoform a",64.0,48.0,29.9166666667,0.75
NR_102125,2700,Y116F11B.24,,3.0,3.0,31.6666666667,1.0
NM_001029045/NM_001269959/NM_075449,12007,gly-4,"Protein GLY-4, isoform a/Protein GLY-4, isoform c/Protein GLY-4, isoform b",2444.0,1992.0,40.2238955823,0.815057283142
NR_102126,3112,linc-81,,246.0,235.0,57.7574468085,0.955284552846
NM_001269960/NM_001129583/NM_075451,10271,fars-2,"Protein FARS-2, isoform c/Protein FARS-2, isoform b/Protein FARS-2, isoform a",5757.0,5378.0,35.9557456303,0.934167100921
NM_001029100,7837,chk-2,Protein CHK-2,1096.0,905.0,35.2099447514,0.825729927007
NR_052855/NM_075455/NM_075458/NM_075459,28482,T05C7.3/Y60A3A.16/Y60A3A.14/dhs-24,Protein Y60A3A.16/Protein Y60A3A.14/Protein DHS-24,8501.0,7888.0,39.421653144,0.927890836372
NM_075460,3142,Y60A3A.9,Protein Y60A3A.9,10323.0,8442.0,39.7023217247,0.817785527463
NM_075466,3711,srh-183,Protein SRH-183,0.0,0.0,NA,NA
NM_001029103,3890,Y60A3A.24,Protein Y60A3A.24,76.0,48.0,41.0625,0.631578947368
NM_075467,4320,clec-260,Protein CLEC-260,5.0,3.0,85.3333333333,0.6
NM_001029104,3901,Y60A3A.25,Protein Y60A3A.25,82.0,50.0,47.92,0.609756097561
NM_075468,9174,unc-51,Protein UNC-51,4115.0,1582.0,34.3034134008,0.384447144593
NR_070264,1150,Y113G7A.19,,0.0,0.0,NA,NA
NM_075470,7410,spe-19,Protein SPE-19,45.0,34.0,26.9117647059,0.755555555556
NM_001136442/NM_001029042/NM_001029041,11094,ttx-1,"Protein TTX-1, isoform c/Protein TTX-1, isoform b/Protein TTX-1, isoform a",267.0,226.0,35.5398230088,0.846441947566
NM_075474,12699,fre-1,Protein FRE-1,2465.0,990.0,33.8757575758,0.401622718053
NM_001269969/NM_001269968,3840,dcs-1,"Protein DCS-1, isoform b/Protein DCS-1, isoform a",3719.0,2653.0,40.476441764,0.713363807475
NM_075477/NM_001277015,1514,Y113G7A.15,"Protein Y113G7A.15, isoform a/Protein Y113G7A.15, isoform b",392.0,287.0,33.9895470383,0.732142857143
NM_001047717/NM_001047718,15863,ncx-1,"Protein NCX-1, isoform a/Protein NCX-1, isoform b",2857.0,2617.0,40.8876576232,0.91599579979
NM_075479,5727,ssu-1,Protein SSU-1,25.0,20.0,40.65,0.8
NM_001269970,1742,Y113G7A.22,Protein Y113G7A.22,0.0,0.0,NA,NA
NM_075480,3472,Y113G7A.14,Protein Y113G7A.14,122.0,76.0,47.3157894737,0.622950819672
NM_075485,1533,F19B2.5,Protein F19B2.5,3336.0,2679.0,36.2459873087,0.803057553957
NM_075487,3747,srw-39,Protein SRW-39,1.0,1.0,44.0,1.0
NM_075490,3837,srz-16,Protein SRZ-16,3.0,1.0,27.0,0.333333333333
NM_001047719/NM_001047720,2173,fbxa-116,"Protein FBXA-116, isoform a/Protein FBXA-116, isoform b",36.0,36.0,46.1111111111,1.0
NM_075492,2535,fbxa-115,Protein FBXA-115,339.0,308.0,30.0422077922,0.908554572271
NM_075493,2784,srh-217,Protein SRH-217,6.0,5.0,65.8,0.833333333333
NM_075498,2613,fbxb-59,Protein FBXB-59,32.0,20.0,30.0,0.625
NM_075500,4579,Y113G7B.12,Protein Y113G7B.12,1700.0,1683.0,36.027332145,0.99
NM_075501,2289,Y113G7B.11,Protein Y113G7B.11,171.0,166.0,44.5240963855,0.970760233918
NM_075503,5878,Y113G7B.15,Protein Y113G7B.15,38.0,23.0,51.3043478261,0.605263157895
NM_001269976/NM_001269975/NM_001269974,3453,Y113G7B.24,"Protein Y113G7B.24, isoform c/Protein Y113G7B.24, isoform b/Protein Y113G7B.24, isoform a",2506.0,2013.0,32.1763537009,0.803272146848
NM_001269979/NM_001269978/NM_001269977,10602,swsn-1,"Protein SWSN-1, isoform b/Protein SWSN-1, isoform c/Protein SWSN-1, isoform a",11225.0,9097.0,35.8034516874,0.810423162584
NM_001269981/NM_001269980,16261,mdt-17,"Protein MDT-17, isoform b/Protein MDT-17, isoform a",2265.0,278.0,34.7661870504,0.122737306843
NM_075508,3104,prmt-1,Protein PRMT-1,134414.0,75166.0,39.1235265945,0.559212582023
NM_075510,2156,pqn-94,Protein PQN-94,3518.0,2717.0,35.6047110784,0.772313814667
NM_075511,8898,mlt-4,Protein MLT-4,248.0,199.0,55.648241206,0.802419354839
NM_075512,5550,clec-261,Protein CLEC-261,9.0,6.0,57.1666666667,0.666666666667
NM_001269982/NM_001269983,6627,Y38H6A.5,"Protein Y38H6A.5, isoform a/Protein Y38H6A.5, isoform b",356.0,329.0,44.2492401216,0.924157303371
NR_070272,1053,Y38H6A.7,,0.0,0.0,NA,NA
NR_070274,1060,Y38H6A.9,,0.0,0.0,NA,NA
NR_070277,1150,K02E2.16,,0.0,0.0,NA,NA
NM_001129497/NM_075523,2127,K02E2.8,"Protein K02E2.8, isoform b/Protein K02E2.8, isoform a",3.0,0.0,NA,0.0
NM_075524,2774,srh-177,Protein SRH-177,2.0,2.0,104.5,1.0
NM_001269986/NM_001269985,3205,K02E2.7,"Protein K02E2.7, isoform b/Protein K02E2.7, isoform a",13.0,8.0,47.375,0.615384615385
NR_070281,1402,F53H2.4,,54470.0,51488.0,27.6184353636,0.945254268405
NM_001269988/NM_001269987/NR_070282,15515,F53H2.3,"Protein F53H2.3, isoform c/Protein F53H2.3, isoform b",134.0,97.0,41.6804123711,0.723880597015
NM_001269990/NM_001269989/NR_070283/NM_001269991,5803,F48F5.6,"Protein F48F5.6, isoform a/Protein F48F5.6, isoform b/Protein F48F5.6, isoform d",96.0,60.0,42.1,0.625
NM_001269993,1402,B0250.18,"Protein B0250.18, isoform a",21.0,20.0,33.9,0.952380952381
NM_075536,1592,B0250.8,Protein B0250.8,159.0,139.0,36.4100719424,0.874213836478
NR_102131/NR_102132/NM_001277016,4040,B0250.7,"Protein B0250.7, isoform b",1807.0,1043.0,28.1265580058,0.577199778639
NM_075538,3035,calf-1,Protein CALF-1,129.0,86.0,30.5930232558,0.666666666667
NM_075540,5476,dhcr-7,Protein DHCR-7,634.0,458.0,30.9912663755,0.722397476341
NM_001026173,2489,srbc-78,Protein SRBC-78,0.0,0.0,NA,NA
NM_075541,2715,srbc-79,Protein SRBC-79,2.0,2.0,30.0,1.0
NM_001269995/NM_001269994,2026,dct-16,"Protein DCT-16, isoform b/Protein DCT-16, isoform a",184053.0,88830.0,46.2435325903,0.482632719923
NM_075544,1442,dct-14,Protein DCT-14,5.0,5.0,15.8,1.0
NM_075545,3417,srw-65,Protein SRW-65,0.0,0.0,NA,NA
NM_075546,1198,Y38H6C.4,Protein Y38H6C.4,14.0,11.0,32.8181818182,0.785714285714
NM_075551,2737,fbxa-149,Protein FBXA-149,145.0,108.0,34.7314814815,0.744827586207
NM_001269997/NR_070290/NR_070289/NR_070291,2891,Y38H6C.9,"Protein Y38H6C.9, isoform a",93.0,74.0,43.9054054054,0.795698924731
NM_075554,2167,srh-166,Protein SRH-166,25.0,16.0,48.0,0.64
NM_075556,4465,Y38H6C.14,Protein Y38H6C.14,52.0,44.0,45.8181818182,0.846153846154
NM_075557,2424,Y38H6C.15,Protein Y38H6C.15,229.0,167.0,32.0958083832,0.729257641921
NM_075558,2431,Y38H6C.16,Protein Y38H6C.16,604.0,530.0,22.1905660377,0.877483443709
NM_075559,4722,Y38H6C.17,Protein Y38H6C.17,42.0,42.0,42.2380952381,1.0
NR_050640,1022,F14B6.8,,0.0,0.0,NA,NA
NM_075560,1523,Y38H6C.18,Protein Y38H6C.18,18.0,10.0,81.8,0.555555555556
NM_075561,4872,Y38H6C.20,Protein Y38H6C.20,87.0,43.0,30.8604651163,0.494252873563
NR_070293,1052,Y38H6C.27,,0.0,0.0,NA,NA
NM_075562,1687,Y38H6C.19,Protein Y38H6C.19,10.0,5.0,46.0,0.5
NM_075563,2152,Y38H6C.21,Protein Y38H6C.21,109.0,106.0,41.2452830189,0.97247706422
NM_001029055,1429,Y38H6C.23,Protein Y38H6C.23,175.0,89.0,40.5393258427,0.508571428571
NM_075564,1426,abf-4,Protein ABF-4,2.0,1.0,48.0,0.5
NM_075565,3734,F26F2.1,Protein F26F2.1,44.0,43.0,21.3953488372,0.977272727273
NM_075567,2132,F26F2.3,Protein F26F2.3,9.0,3.0,17.0,0.333333333333
