Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
NM_076430,2772,T07F12.2,Protein T07F12.2,994.0,984.0,49.593495935,0.989939637827
NM_076431,3131,T07F12.1,Protein T07F12.1,154.0,147.0,41.4285714286,0.954545454545
NR_070965,1430,K05B2.6,,0.0,0.0,NA,NA
NM_001038466/NM_001038467,5693,K05B2.2,"Protein K05B2.2, isoform a/Protein K05B2.2, isoform b",535.0,497.0,46.1931589537,0.928971962617
NR_070968,1161,K05B2.7,,0.0,0.0,NA,NA
NR_070970,1135,M03F4.11,,0.0,0.0,NA,NA
NM_001029634/NM_001029633/NM_001047810,5803,tyra-3,"Protein TYRA-3, isoform b/Protein TYRA-3, isoform a/Protein TYRA-3, isoform c",72.0,62.0,27.5967741935,0.861111111111
NM_076440/NM_001029632/NM_076441,4323,act-4,"Protein ACT-4, isoform a/Protein ACT-4, isoform c/Protein ACT-4, isoform b",166818.0,163545.0,38.3314072579,0.980379815128
NR_070972,1143,M03F4.12,,0.0,0.0,NA,NA
NR_070973,1174,ZC8.7,,0.0,0.0,NA,NA
NM_076447/NM_076446/NM_001038487/NM_001029810,10272,lfi-1,"Protein LFI-1, isoform a/Protein LFI-1, isoform b/Protein LFI-1, isoform e/Protein LFI-1, isoform d",3879.0,3020.0,38.709602649,0.778551172983
NM_076449,5116,set-30,Protein SET-30,1176.0,931.0,47.9334049409,0.791666666667
NM_076450,2712,hsd-2,Protein HSD-2,1.0,1.0,14.0,1.0
NM_076451,2719,hsd-3,Protein HSD-3,37.0,34.0,42.1176470588,0.918918918919
NM_001129720,2107,ZC449.7,Protein ZC449.7,245.0,241.0,30.7842323651,0.983673469388
NM_001270087,2426,ZC449.8,Protein ZC449.8,135.0,134.0,46.7537313433,0.992592592593
NM_171675/NM_171676,3640,ZC449.3,"Protein ZC449.3, isoform b/Protein ZC449.3, isoform a",702.0,629.0,41.8314785374,0.896011396011
NM_076453/NR_070974,3897,ZC449.2/ZC449.10,Protein ZC449.2,216.0,209.0,51.7368421053,0.967592592593
NM_076454,4454,ZC449.1,Protein ZC449.1,367.0,354.0,45.9830508475,0.964577656676
NR_070976,1146,H13J03.3,,0.0,0.0,NA,NA
NR_070977,1115,H13J03.2,,0.0,0.0,NA,NA
NM_076457,1467,Y64H9A.2,Protein Y64H9A.2,414.0,400.0,45.16,0.966183574879
NM_076458,1219,Y64H9A.1,Protein Y64H9A.1,6.0,6.0,33.5,1.0
NM_076460,1921,C24H10.3,Protein C24H10.3,439.0,427.0,46.6346604215,0.972665148064
NM_076461,2652,C24H10.2,Protein C24H10.2,370.0,339.0,39.3628318584,0.916216216216
NM_076462,3195,C24H10.1,Protein C24H10.1,843.0,822.0,48.9841849148,0.975088967972
NR_070979,1147,C42D8.12,,0.0,0.0,NA,NA
NR_070980,1126,C42D8.10,,0.0,0.0,NA,NA
NR_070981/NR_070392--13-of-18/NR_072570--5-of-8/NR_070391--15-of-20,1095,C42D8.14/B0344.3/C26G2.7/B0344.4,,0.0,0.0,NA,NA
NM_076465,5443,pnk-4,Protein PNK-4,477.0,466.0,52.4356223176,0.976939203354
NR_070982,1191,C42D8.15,,0.0,0.0,NA,NA
NR_070983,1221,C42D8.11,,3.0,3.0,47.3333333333,1.0
NM_001129645/NM_076467,6036,vit-2,"Protein VIT-2, isoform b/Protein VIT-2, isoform a",11147.0,9495.0,48.5553449184,0.851798690231
NR_070987,1064,C42D8.17,,0.0,0.0,NA,NA
NM_076468,3821,C42D8.1,Protein C42D8.1,616.0,590.0,34.713559322,0.957792207792
NR_070988,1132,C42D8.13,,0.0,0.0,NA,NA
NR_070989,1120,C31H2.10,,0.0,0.0,NA,NA
NR_070991,1165,C31H2.13,,0.0,0.0,NA,NA
NR_070993,1053,C31H2.9,,0.0,0.0,NA,NA
NR_070995,1086,C31H2.5,,0.0,0.0,NA,NA
NR_070996,1300,C31H2.11,,0.0,0.0,NA,NA
NR_070997,1130,C31H2.12,,0.0,0.0,NA,NA
NM_171949/NM_171677,8270,tbc-7,"Protein TBC-7, isoform b/Protein TBC-7, isoform a",2940.0,2912.0,47.7647664835,0.990476190476
NM_001270088,1270,C31H2.14,Protein C31H2.14,19.0,16.0,56.5625,0.842105263158
NM_076475,1301,EGAP5.1,Protein EGAP5.1,100.0,96.0,44.5416666667,0.96
NM_076476,4104,mans-3,Protein MANS-3,1054.0,1009.0,47.9722497522,0.957305502846
NR_070999,1226,T03G11.20,,0.0,0.0,NA,NA
NR_071000,1331,T03G11.14,,0.0,0.0,NA,NA
NM_076478,3782,T03G11.3,Protein T03G11.3,21.0,14.0,39.9285714286,0.666666666667
NM_076480,2322,sru-48,Protein SRU-48,4.0,4.0,36.5,1.0
NM_001038468,3796,T03G11.9,Protein T03G11.9,137.0,119.0,62.0,0.868613138686
NR_071003,1140,T03G11.15,,0.0,0.0,NA,NA
NR_071004,1202,T03G11.19,,0.0,0.0,NA,NA
NR_071005,1284,T03G11.17,,0.0,0.0,NA,NA
NM_076482,7008,pqn-62,Protein PQN-62,212.0,199.0,41.7135678392,0.938679245283
NM_171678/NM_171679/NM_171680,10735,H28G03.2,"Protein H28G03.2, isoform a/Protein H28G03.2, isoform b/Protein H28G03.2, isoform c",319.0,300.0,46.3666666667,0.940438871473
NM_171950/NM_171681/NM_171682,2613,H28G03.1,"Protein H28G03.1, isoform c/Protein H28G03.1, isoform a/Protein H28G03.1, isoform b",1375.0,816.0,36.3541666667,0.593454545455
NM_076488,3301,Y34B4A.7,Protein Y34B4A.7,622.0,603.0,40.4245439469,0.969453376206
NR_071009,1135,Y34B4A.17,,0.0,0.0,NA,NA
NM_171683,3691,Y34B4A.10,Protein Y34B4A.10,897.0,840.0,41.2595238095,0.936454849498
NM_076489,2845,Y34B4A.6,Protein Y34B4A.6,7120.0,6987.0,43.6532131101,0.981320224719
NM_076490,2554,Y34B4A.9,Protein Y34B4A.9,3812.0,3330.0,32.4021021021,0.873557187828
NM_076491,2004,Y34B4A.5,Protein Y34B4A.5,280.0,235.0,45.5914893617,0.839285714286
NR_071012,1130,Y34B4A.18,,0.0,0.0,NA,NA
NM_001029788/NM_001029787/NR_071014,8313,Y34B4A.4/Y34B4A.12,"Protein Y34B4A.4, isoform b/Protein Y34B4A.4, isoform a",173.0,154.0,42.9675324675,0.890173410405
NM_076494,3727,hst-6,Protein HST-6,65.0,59.0,38.3728813559,0.907692307692
NM_076495,5004,Y34B4A.2,Protein Y34B4A.2,101.0,76.0,41.75,0.752475247525
NM_001129670/NM_001038456/NM_001038455,6705,vps-41,"Protein VPS-41, isoform c/Protein VPS-41, isoform b/Protein VPS-41, isoform a",338.0,301.0,47.4352159468,0.890532544379
NR_071016,1148,F32A6.8,,0.0,0.0,NA,NA
NM_076499,8579,ift-81,Protein IFT-81,58.0,56.0,34.3928571429,0.965517241379
NR_071018,1148,F32A6.11,,0.0,0.0,NA,NA
NR_071020,1123,F32A6.13,,0.0,0.0,NA,NA
NR_071021,1145,F32A6.12,,0.0,0.0,NA,NA
NR_071023,1050,F32A6.9,,0.0,0.0,NA,NA
NR_071024,1055,C26B9.10,,0.0,0.0,NA,NA
NM_076502,3731,C26B9.5,Protein C26B9.5,3984.0,2453.0,37.5580921321,0.615712851406
NM_076504,2720,C26B9.3,Protein C26B9.3,9698.0,9524.0,48.0320243595,0.982058156321
NM_076505,2809,C26B9.2,Protein C26B9.2,163.0,156.0,42.0512820513,0.957055214724
NM_076506,1322,C26B9.7,Protein C26B9.7,125.0,106.0,50.0754716981,0.848
NM_001029262/NM_001029263,4346,C26B9.1,"Protein C26B9.1, isoform a/Protein C26B9.1, isoform b",1043.0,977.0,54.7574206755,0.936720997124
NM_076508,3900,syx-3,Protein SYX-3,372.0,355.0,40.6676056338,0.954301075269
NR_071027,1142,F35C8.10,,0.0,0.0,NA,NA
NM_076511,2759,F35C8.5,Protein F35C8.5,3816.0,3597.0,40.4011676397,0.942610062893
NM_076512,4146,jkk-1,Protein JKK-1,33.0,30.0,40.5333333333,0.909090909091
NM_001136457,1092,F35C8.9,Protein F35C8.9,1.0,1.0,38.0,1.0
NM_076514,2767,F35C8.2,Protein F35C8.2,100.0,94.0,54.4255319149,0.94
NM_076515,2747,F35C8.1,Protein F35C8.1,1.0,1.0,24.0,1.0
NR_071028,1212,C03F11.5,,0.0,0.0,NA,NA
NM_076516,8473,kcnl-3,Protein KCNL-3,34.0,32.0,41.34375,0.941176470588
NR_071030,1127,C03F11.7,,0.0,0.0,NA,NA
NM_076522,29109,C41A3.1,Protein C41A3.1,72.0,58.0,39.8620689655,0.805555555556
NR_071034,1242,C41A3.9,,0.0,0.0,NA,NA
NR_071036,1278,C41A3.4,,0.0,0.0,NA,NA
NM_171952/NM_171687,3427,C25F6.7,"Protein C25F6.7, isoform b/Protein C25F6.7, isoform a",1330.0,1294.0,50.7047913447,0.972932330827
NM_001038439,2652,C25F6.8,Protein C25F6.8,22.0,21.0,56.619047619,0.954545454545
NR_071038/NR_052412--2-of-2,1128,C25F6.23/K04C2.10,,0.0,0.0,NA,NA
NR_071042,1225,C25F6.29,,0.0,0.0,NA,NA
NM_076525,5808,ddr-1,Protein DDR-1,1.0,1.0,58.0,1.0
NR_102184,1190,C25F6.30,,167.0,158.0,40.7025316456,0.946107784431
NM_076526,5649,dpyd-1,Protein DPYD-1,2957.0,2804.0,42.1298145506,0.94825836997
NR_071047,1197,C25F6.10,,0.0,0.0,NA,NA
NR_071048,1122,C25F6.15,,7.0,7.0,52.0,1.0
NR_071051,1130,C25F6.19,,0.0,0.0,NA,NA
NR_071052,1217,C25F6.22,,0.0,0.0,NA,NA
NR_071054,1134,C25F6.13,,7.0,7.0,42.2857142857,1.0
NR_071055,1128,C25F6.17,,0.0,0.0,NA,NA
NM_001029260/NM_001029261,5947,dlg-1,"Protein DLG-1, isoform a/Protein DLG-1, isoform b",2051.0,1761.0,34.089721749,0.858605558264
NM_076528,2197,C25F6.1,Protein C25F6.1,184.0,174.0,46.8448275862,0.945652173913
NM_076529,1273,F55D1.2,Protein F55D1.2,0.0,0.0,NA,NA
NM_076530,1276,F55D1.1,Protein F55D1.1,0.0,0.0,NA,NA
NR_071059,1081,F55D1.3,,1.0,1.0,30.0,1.0
NR_071060,1103,T23F2.9,,0.0,0.0,NA,NA
NM_076531,2788,bus-8,Protein BUS-8,4443.0,4369.0,44.5159075303,0.983344586991
NR_071065,1102,T23F2.10,,0.0,0.0,NA,NA
NR_071067,1132,C54G7.16,,0.0,0.0,NA,NA
NR_071068,1206,C54G7.11,,0.0,0.0,NA,NA
NR_071069,1150,C54G7.14,,0.0,0.0,NA,NA
NR_071070,1391,C54G7.15,,0.0,0.0,NA,NA
NR_071072,1207,C54G7.12,,0.0,0.0,NA,NA
NR_071074,1143,C54G7.10,,0.0,0.0,NA,NA
NR_071075,1139,C54G7.6,,0.0,0.0,NA,NA
NR_071078,1208,C54G7.17,,0.0,0.0,NA,NA
NM_076538,2576,C54G7.1,Protein C54G7.1,13.0,11.0,53.9090909091,0.846153846154
NM_001270096/NM_001270095,3310,C38C5.1,"Protein C38C5.1, isoform a/Protein C38C5.1, isoform b",0.0,0.0,NA,NA
NM_001029395/NM_171691/NM_001029396,15525,mec-2,"Protein MEC-2, isoform b/Protein MEC-2, isoform a/Protein MEC-2, isoform c",431.0,353.0,43.0283286119,0.819025522042
NM_076542,2353,unc-97,Protein UNC-97,1156.0,813.0,41.6838868389,0.703287197232
NR_071084,1122,F14D12.11,,0.0,0.0,NA,NA
NM_076545/NM_076544/NR_071085,6171,F14D12.1/F14D12.10,"Protein F14D12.1, isoform a/Protein F14D12.1, isoform b",366.0,342.0,43.0116959064,0.934426229508
NR_071087,1148,F14D12.13,,0.0,0.0,NA,NA
NM_001270098/NM_001270097,2944,T21F4.1,"Protein T21F4.1, isoform b/Protein T21F4.1, isoform a",2239.0,2004.0,46.0883233533,0.895042429656
NM_001038473,1189,T22B7.8,Protein T22B7.8,245.0,226.0,42.5486725664,0.922448979592
NM_076551,3730,T22B7.3,Protein T22B7.3,602.0,574.0,46.5940766551,0.953488372093
NR_071089,1281,T22B7.13,,0.0,0.0,NA,NA
NR_071092,1143,T22B7.14,,40.0,35.0,53.5142857143,0.875
NR_071093,1284,T22B7.20,,0.0,0.0,NA,NA
NR_071095,1330,T22B7.15,,0.0,0.0,NA,NA
NM_001029747/NM_001029749,6066,egl-13,"Protein EGL-13, isoform a/Protein EGL-13, isoform c",1226.0,1146.0,35.8062827225,0.934747145188
NM_076557,3009,W01C8.1,Protein W01C8.1,5.0,2.0,112.5,0.4
NR_071102,1131,W01C8.13,,0.0,0.0,NA,NA
NR_071104,1134,W01C8.15,,0.0,0.0,NA,NA
NR_071105,1210,W01C8.14,,0.0,0.0,NA,NA
NR_071108,1131,W01C8.12,,2.0,1.0,65.0,0.5
NM_076560,3924,cyp-43A1,Protein CYP-43A1,440.0,299.0,37.8829431438,0.679545454545
NR_071110,1187,C41G11.11,,0.0,0.0,NA,NA
NR_071111,1150,C41G11.9,,0.0,0.0,NA,NA
NR_071112,1223,C41G11.15,,0.0,0.0,NA,NA
NR_071113,1121,C41G11.18,,0.0,0.0,NA,NA
NR_071114,1143,C41G11.20,,0.0,0.0,NA,NA
NR_071115,1126,C41G11.14,,0.0,0.0,NA,NA
NR_071117,1118,C41G11.16,,0.0,0.0,NA,NA
NR_071118,1119,C41G11.6,,0.0,0.0,NA,NA
NR_071122,1223,C41G11.13,,0.0,0.0,NA,NA
NR_071124,1116,C41G11.19,,0.0,0.0,NA,NA
NR_071127,1119,C54H2.9,,0.0,0.0,NA,NA
NR_071129,1124,C54H2.11,,0.0,0.0,NA,NA
NR_071131,1200,C54H2.6,,0.0,0.0,NA,NA
NM_001029330/NM_001029329,3336,sym-3,"Protein SYM-3, isoform b/Protein SYM-3, isoform a",220.0,209.0,41.7799043062,0.95
NM_076570,3746,tag-257,Protein TAG-257,218.0,194.0,41.7577319588,0.889908256881
NM_001129674,1685,F46G11.6,Protein F46G11.6,199.0,187.0,46.6898395722,0.939698492462
NM_076571,3090,F46G11.2,Protein F46G11.2,2583.0,2511.0,56.2007168459,0.97212543554
NR_071132,1140,F46G11.7,,0.0,0.0,NA,NA
NR_071133,1130,F46G11.13,,0.0,0.0,NA,NA
NM_076572/NR_071136/NR_071137/NR_071138,6314,F46G11.1/F46G11.8/F46G11.15/F46G11.12,Protein F46G11.1,207.0,188.0,37.4255319149,0.908212560386
NR_071140,1340,F46G11.16,,1.0,1.0,89.0,1.0
NR_071142,1143,F46G11.18,,0.0,0.0,NA,NA
NR_071143--2-of-2/NR_072800--13-of-24/NR_072805--13-of-24,1082,F46G11.11/ZK678.10/Y7A5A.18,,0.0,0.0,NA,NA
NR_071148,1287,F13D11.22,,0.0,0.0,NA,NA
NR_071151,1134,F13D11.13,,0.0,0.0,NA,NA
NR_071152,1145,F13D11.10,,0.0,0.0,NA,NA
NR_071154,1098,F13D11.16,,6.0,5.0,36.0,0.833333333333
NR_071156,1478,F13D11.19,,0.0,0.0,NA,NA
NR_071157,1268,F13D11.12,,0.0,0.0,NA,NA
NR_071160,1141,F13D11.14,,0.0,0.0,NA,NA
NR_071162,1194,F13D11.20,,23.0,8.0,9.5,0.347826086957
NM_001047778/NM_001047779,4294,hbl-1,"Protein HBL-1, isoform a/Protein HBL-1, isoform b",20.0,20.0,40.8,1.0
NM_076576,3449,acp-5,Protein ACP-5,639.0,606.0,38.902640264,0.948356807512
NR_071166,1177,W06B11.9,,0.0,0.0,NA,NA
NM_076579,4186,puf-9,Protein PUF-9,1340.0,1224.0,40.6503267974,0.913432835821
NM_076580,3687,atat-2,Protein ATAT-2,196.0,170.0,41.8,0.867346938776
NR_071168,1148,W06B11.10,,0.0,0.0,NA,NA
NR_071173,1147,F49E10.17,,0.0,0.0,NA,NA
NR_071174,1148,F49E10.21,,1.0,1.0,120.0,1.0
NM_001270101/NR_071176/NR_071180/NM_001270102,10990,ctbp-1/F49E10.24/F49E10.14,"Protein CTBP-1, isoform a/Protein CTBP-1, isoform b",206.0,195.0,35.9384615385,0.946601941748
NR_071185,1129,F49E10.26,,0.0,0.0,NA,NA
NM_171694/NM_171693,6641,F49E10.4,"Protein F49E10.4, isoform b/Protein F49E10.4, isoform a",48.0,44.0,42.4090909091,0.916666666667
NM_076584,1749,flp-7,Protein FLP-7,1396.0,1384.0,39.3005780347,0.991404011461
NR_071187,1089,F49E10.11,,0.0,0.0,NA,NA
NR_071188,1053,F49E10.25,,0.0,0.0,NA,NA
NM_076586/NM_076585,4964,F49E10.2,"Protein F49E10.2, isoform a/Protein F49E10.2, isoform b",159.0,136.0,48.7279411765,0.85534591195
NM_076587,5571,tbc-16,Protein TBC-16,111.0,77.0,35.9090909091,0.693693693694
NM_076588,1312,H05L03.3,Protein H05L03.3,24410.0,24110.0,41.964661966,0.987709954937
NR_071195,1021,21ur-15342,,0.0,0.0,NA,NA
NR_071196,1125,Y23B4A.5,,0.0,0.0,NA,NA
NM_076590,1452,Y23B4A.2,Protein Y23B4A.2,331.0,300.0,41.6166666667,0.906344410876
NR_071198,1093,C46F4.4,,0.0,0.0,NA,NA
NM_001270103/NM_001270104,4207,egl-6,"Protein EGL-6, isoform b/Protein EGL-6, isoform a",12.0,9.0,38.5555555556,0.75
NM_001038447,2770,C46F4.3,Protein C46F4.3,23.0,22.0,59.3181818182,0.95652173913
NM_076595,1273,R07E4.3,Protein R07E4.3,1525.0,998.0,32.8346693387,0.654426229508
NM_001029668/NM_001029669,11824,R07E4.1,"Protein R07E4.1, isoform a/Protein R07E4.1, isoform b",132.0,115.0,40.4086956522,0.871212121212
NR_071200,1135,R07E4.8,,0.0,0.0,NA,NA
NR_071201,1116,R07E4.9,,0.0,0.0,NA,NA
NR_071202,1139,R07E4.7,,1.0,1.0,39.0,1.0
NR_071203,1119,F22F4.8,,0.0,0.0,NA,NA
NM_076600/NM_001129666/NM_001270105,7758,klp-13,"Protein KLP-13, isoform a/Protein KLP-13, isoform b/Protein KLP-13, isoform c",30.0,27.0,50.5555555556,0.9
NR_071204,1021,21ur-14519,,0.0,0.0,NA,NA
NM_076601,2718,inx-3,Protein INX-3,469.0,448.0,40.765625,0.955223880597
NM_076603,3328,F22F4.1,Protein F22F4.1,1651.0,1560.0,49.1724358974,0.944881889764
NR_071206,1224,C09B8.13,,0.0,0.0,NA,NA
NR_071207,1207,C09B8.15,,0.0,0.0,NA,NA
NR_071209,1155,C09B8.17,,0.0,0.0,NA,NA
NM_171695,3093,C09B8.8,Protein C09B8.8,78.0,63.0,50.1587301587,0.807692307692
NM_076607,3566,ipp-5,Protein IPP-5,638.0,560.0,37.2928571429,0.877742946708
NR_071211,1083,C09B8.10,,0.0,0.0,NA,NA
NR_071213,1143,C09B8.12,,0.0,0.0,NA,NA
NR_071214,1125,C09B8.14,,3.0,0.0,NA,0.0
NR_071216,1150,C45B2.10,,0.0,0.0,NA,NA
NR_071219,1120,C45B2.13,,0.0,0.0,NA,NA
NR_071220,1073,C45B2.16,,1.0,1.0,16.0,1.0
NM_076610,4909,C45B2.6,Protein C45B2.6,326.0,310.0,48.6838709677,0.950920245399
NM_076611,2777,gln-1,Protein GLN-1,484.0,465.0,40.9182795699,0.960743801653
NR_071221,1266,C45B2.12,,1.0,1.0,17.0,1.0
NM_001029302/NM_001029301,7040,ggr-2,"Protein GGR-2, isoform b/Protein GGR-2, isoform a",85.0,71.0,29.0704225352,0.835294117647
NM_076614,1374,C45B2.3,Protein C45B2.3,17.0,15.0,33.6,0.882352941176
NM_076615,1349,C45B2.2,Protein C45B2.2,2053.0,922.0,38.3611713666,0.449098879688
NM_076616,1359,C45B2.1,Protein C45B2.1,224.0,140.0,38.0,0.625
NM_076617,1294,C45B2.8,Protein C45B2.8,166.0,133.0,67.1428571429,0.801204819277
NM_076619,4627,C15H9.5,Protein C15H9.5,728.0,665.0,46.0872180451,0.913461538462
NM_076620,5154,C15H9.4,Protein C15H9.4,3036.0,2993.0,47.7707985299,0.985836627141
NM_076625,3248,C15H9.3,Protein C15H9.3,25.0,20.0,51.1,0.8
NM_076626,2661,C15H9.2,Protein C15H9.2,32.0,31.0,31.2903225806,0.96875
NM_076627,6129,nnt-1,Protein NNT-1,535.0,529.0,51.4801512287,0.988785046729
NR_071229,1289,C34H3.6,,0.0,0.0,NA,NA
NR_071230,1079,C34H3.3,,0.0,0.0,NA,NA
NR_071231,1155,C34H3.19,,0.0,0.0,NA,NA
NR_071234,1220,C34H3.23,,0.0,0.0,NA,NA
NR_071236,1132,C34H3.14,,0.0,0.0,NA,NA
NR_071237,1191,C34H3.11,,0.0,0.0,NA,NA
NR_071238,1141,C34H3.9,,0.0,0.0,NA,NA
NR_071239,1187,C34H3.4,,0.0,0.0,NA,NA
NR_071241,1134,C34H3.20,,0.0,0.0,NA,NA
NR_071243,1266,C34H3.16,,0.0,0.0,NA,NA
NR_071245,1218,C34H3.10,,0.0,0.0,NA,NA
NR_071247,1147,C34H3.22,,0.0,0.0,NA,NA
NR_071249,1171,C34H3.5,,0.0,0.0,NA,NA
NM_001136467/NM_001038476/NM_001038475,4777,T25B2.2,"Protein T25B2.2, isoform c/Protein T25B2.2, isoform b/Protein T25B2.2, isoform a",127.0,98.0,51.0306122449,0.771653543307
NM_076633,2458,T25B2.1,Protein T25B2.1,35.0,33.0,43.1515151515,0.942857142857
NM_001129714,1928,T25B2.3,Protein T25B2.3,17.0,17.0,62.9411764706,1.0
NM_001270108,1304,T25B2.4,Protein T25B2.4,4.0,4.0,67.25,1.0
NM_076634,1648,T13C5.3,Protein T13C5.3,229.0,209.0,48.2009569378,0.912663755459
NM_171697,1655,T13C5.7,Protein T13C5.7,298.0,264.0,48.4696969697,0.885906040268
NM_076635,2630,T13C5.2,Protein T13C5.2,43.0,21.0,56.1904761905,0.488372093023
NM_001270109,2275,T13C5.10,Protein T13C5.10,0.0,0.0,NA,NA
NM_001270110,1834,T13C5.9,Protein T13C5.9,56.0,35.0,51.9428571429,0.625
NM_171699/NM_001029732,4617,daf-9,"Protein DAF-9, isoform a/Protein DAF-9, isoform b",1053.0,1010.0,41.1742574257,0.959164292498
NR_071250,1147,C14F11.14,,12.0,12.0,10.75,1.0
NR_071251,1122,C14F11.18,,0.0,0.0,NA,NA
NR_071252,1149,C14F11.22,,0.0,0.0,NA,NA
NR_071254,1161,C14F11.9,,0.0,0.0,NA,NA
NR_071256,1146,C14F11.12,,0.0,0.0,NA,NA
NR_071258,1148,C14F11.21,,0.0,0.0,NA,NA
NR_071259,1225,C14F11.19,,0.0,0.0,NA,NA
NR_071261,1111,C14F11.23,,0.0,0.0,NA,NA
NR_071262,1072,C14F11.34,,0.0,0.0,NA,NA
NR_071264,1157,C14F11.16,,0.0,0.0,NA,NA
NR_071265,1132,C14F11.31,,0.0,0.0,NA,NA
NR_071269,1270,C14F11.17,,0.0,0.0,NA,NA
NR_071271,1176,C14F11.20,,0.0,0.0,NA,NA
NR_071273,1211,C14F11.30,,0.0,0.0,NA,NA
NM_171703/NM_171702,2513,got-2.2,"Protein GOT-2.2, isoform b/Protein GOT-2.2, isoform a",3801.0,3494.0,41.6757298226,0.91923178111
NR_071275,1150,C14F11.27,,0.0,0.0,NA,NA
NM_076647,1138,W05H9.3,Protein W05H9.3,130.0,28.0,32.5357142857,0.215384615385
NR_102185,3199,linc-103,,1.0,1.0,86.0,1.0
NM_001029772,3981,W05H9.4,Protein W05H9.4,469.0,438.0,38.0867579909,0.933901918977
NM_076648,4616,W05H9.2,Protein W05H9.2,349.0,327.0,33.1559633028,0.936962750716
NM_076649/NM_001277028,2596,W05H9.1,"Protein W05H9.1, isoform a/Protein W05H9.1, isoform b",1982.0,1574.0,55.3170266836,0.794147325933
NM_001029722/NM_001029723,2247,col-166,"Protein COL-166, isoform a/Protein COL-166, isoform b",303765.0,193066.0,30.1170791336,0.635576843942
NR_071278,1203,T07H6.7,,0.0,0.0,NA,NA
NM_076653,5867,mom-1,Protein MOM-1,104.0,100.0,31.2,0.961538461538
NM_171704/NM_171705,5898,T07H6.1,"Protein T07H6.1, isoform a/Protein T07H6.1, isoform b",228.0,203.0,50.157635468,0.890350877193
NM_076656,3847,T10E10.3,Protein T10E10.3,4.0,4.0,26.75,1.0
NR_071280,1137,T10E10.11,,0.0,0.0,NA,NA
NR_071281,1272,T10E10.10,,0.0,0.0,NA,NA
NM_076658,1906,col-167,Protein COL-167,181993.0,122401.0,29.6745941618,0.67255883468
NM_076659,1906,col-168,Protein COL-168,65891.0,44919.0,39.0763819319,0.681716774673
NM_182455,1903,col-169,Protein COL-169,56294.0,37580.0,29.4131985098,0.667566703379
NM_182467,1903,col-170,Protein COL-170,21201.0,14043.0,30.0081179235,0.662374416301
NM_182468,1924,col-171,Protein COL-171,1.0,1.0,92.0,1.0
NR_071284,1021,21ur-12998,,0.0,0.0,NA,NA
NM_001270111/NM_001270112,4811,C03B1.7,"Protein C03B1.7, isoform a/Protein C03B1.7, isoform b",142.0,132.0,47.8409090909,0.929577464789
NM_076663/NM_001136449,2690,C03B1.6,"Protein C03B1.6, isoform a/Protein C03B1.6, isoform b",3.0,3.0,76.0,1.0
NM_076664,2777,C03B1.5,Protein C03B1.5,100.0,91.0,47.1318681319,0.91
NM_076667,2222,C03B1.4,Protein C03B1.4,0.0,0.0,NA,NA
NM_076668,1817,C03B1.3,Protein C03B1.3,2.0,2.0,33.0,1.0
NM_076669,6544,C03B1.2,Protein C03B1.2,15.0,14.0,49.7142857143,0.933333333333
NM_076670,1841,C03B1.1,Protein C03B1.1,0.0,0.0,NA,NA
NM_076673,3379,igdb-3,Protein IGDB-3,47.0,45.0,37.2888888889,0.957446808511
NR_071286,1126,T22E5.15,,0.0,0.0,NA,NA
NR_071288,1142,T22E5.11,,0.0,0.0,NA,NA
NR_071290,1137,T22E5.14,,0.0,0.0,NA,NA
NR_071291,1199,T22E5.12,,0.0,0.0,NA,NA
NM_076674,4374,glt-4,Protein GLT-4,13.0,13.0,30.7692307692,1.0
NM_001047824/NM_001047825,1459,T22E5.1,"Protein T22E5.1, isoform a/Protein T22E5.1, isoform b",366.0,146.0,42.0890410959,0.398907103825
NR_071294,1080,K10C2.11,,0.0,0.0,NA,NA
NR_052943,1224,K07A9.6,,0.0,0.0,NA,NA
NM_076684,1342,K10C2.6,Protein K10C2.6,0.0,0.0,NA,NA
NR_071297,1135,K04E7.4,,0.0,0.0,NA,NA
NM_076686,5609,pept-1,Protein PEPT-1,3459.0,3269.0,43.9767513001,0.94507082972
NM_076687,2200,K04E7.1,Protein K04E7.1,0.0,0.0,NA,NA
NM_076688,3446,C15B12.2,Protein C15B12.2,15.0,11.0,29.8181818182,0.733333333333
NM_001038437,1981,C15B12.9,Protein C15B12.9,2.0,2.0,36.0,1.0
NM_171706,3250,C15B12.8,Protein C15B12.8,22.0,20.0,55.75,0.909090909091
NM_076691,3180,C15B12.1,Protein C15B12.1,464.0,312.0,42.5769230769,0.672413793103
NR_071298,1149,C15B12.11,,0.0,0.0,NA,NA
NR_071299,1252,C15B12.12,,0.0,0.0,NA,NA
NR_071302,1135,C15B12.13,,0.0,0.0,NA,NA
NM_076696,3981,glr-8,Protein GLR-8,27.0,27.0,55.2962962963,1.0
NM_001038452,2220,ttr-36,Protein TTR-36,929.0,926.0,40.4276457883,0.996770721206
NM_076697,1526,ttr-35,Protein TTR-35,1115.0,997.0,37.55667001,0.894170403587
NR_071307,1300,F22A3.10,,0.0,0.0,NA,NA
NR_071310,1140,F22A3.12,,0.0,0.0,NA,NA
NM_001129665/NM_076698/NR_071313,3672,ets-4/F22A3.15,"Protein ETS-4, isoform b/Protein ETS-4, isoform a",4081.0,3782.0,54.3059227922,0.926733643715
